product,label,phase,lever,value,margin,margin_per_mol_e,margin_over_revenue,env_margin,env_margin_per_mol_e,env_margin_over_avoided,V_applied_V,eta_ohm_V,revenue,cost_total,gwp_avoided,gwp_total,kg_sold_per_m2_yr,breakeven_price_usd_per_kg
hydrogen,Hydrogen,gas,sandwich_thickness,3.9810717055349736,-72.80316895325925,-0.02429920353000975,-13.392418171301669,27.654268289554352,0.00923004730841861,0.9249285822930305,0.8308452842558287,0.6968452842558288,5.436148126651811,106.4380312963848,29.89881469658496,51.592296285859675,2.7180740633259055,28.784836342603334
hydrogen,Hydrogen,gas,sandwich_thickness,4.298662347082277,-73.11635789995,-0.02440373527043267,-13.450030462099134,24.92272503448799,0.008318351753675709,0.8335689988852522,0.8837770578470461,0.7497770578470462,5.436148126651811,106.75122024307558,29.89881469658496,54.32383954092604,2.7180740633259055,28.90006092419827
hydrogen,Hydrogen,gas,sandwich_thickness,4.6415888336127775,-73.45453154570228,-0.024516606047416234,-13.512238782747042,21.97327247284356,0.007333925538059745,0.7349211898809268,0.940931472268796,0.8069314722687961,5.436148126651811,107.08939388882784,29.89881469658496,57.273292102570466,2.7180740633259055,29.02447756549408
hydrogen,Hydrogen,gas,sandwich_thickness,5.011872336272725,-73.8196830489394,-0.024638481108955713,-13.57940978227277,18.788526854316025,0.0062709665612933506,0.6284037359000071,1.0026453893787872,0.8686453893787873,5.436148126651811,107.45454539206496,29.89881469658496,60.458037721098,2.7180740633259055,29.158819564545535
hydrogen,Hydrogen,gas,sandwich_thickness,5.411695265464638,-74.21396457262145,-0.024770078773313203,-13.651939359189376,15.349717637098038,0.005123209859607736,0.5133888347370266,1.069282544244106,0.9352825442441062,5.436148126651811,107.84882691574703,29.89881469658496,63.89684693831599,2.7180740633259055,29.30387871837875
hydrogen,Hydrogen,gas,sandwich_thickness,5.843414133735175,-74.63969996885805,-0.024912174662706756,-13.730254994878063,11.636576856362453,0.0038838906807324314,0.38919860116366356,1.1412356889558624,1.0072356889558625,5.436148126651811,108.27456231198363,29.89881469658496,67.60998771905157,2.7180740633259055,29.460509989756126
hydrogen,Hydrogen,gas,sandwich_thickness,6.309573444801931,-75.09939847543811,-0.02506560627474279,-13.814818273116618,7.6272196670980605,0.0025457046131865104,0.25510107154746975,1.2189289074669882,1.0849289074669883,5.436148126651811,108.73426081856367,29.89881469658496,71.61934490831597,2.7180740633259055,29.629636546233233
hydrogen,Hydrogen,gas,sandwich_thickness,6.812920690579615,-75.59576950500238,-0.025231277918535196,-13.906127600603615,3.298015357230284,0.001100764534877418,0.11030588973839765,1.3028201150966023,1.1688201150966024,5.436148126651811,109.23063184812794,29.89881469658496,75.94854921818374,2.7180740633259055,29.812255201207225
hydrogen,Hydrogen,gas,sandwich_thickness,7.3564225445964135,-76.1317386140249,-0.025410166044604235,-14.004721144512917,-1.3765519292069541,-0.00045944587273257566,-0.04604035120376139,1.3934037574327351,1.2594037574327352,5.436148126651811,109.76660095715047,29.89881469658496,80.62311650462098,2.7180740633259055,30.009442289025834
hydrogen,Hydrogen,gas,sandwich_thickness,7.943282347242814,-76.71046474572236,-0.025603324999968945,-14.111180004392054,-6.424033579731557,-0.0021441223188750492,-0.21485913889640948,1.4912137245404686,1.3572137245404687,5.436148126651811,110.34532708884792,29.89881469658496,85.67059815514558,2.7180740633259055,30.222360008784104
hydrogen,Hydrogen,gas,sandwich_thickness,8.576958985908945,-77.33535884851926,-0.025811893242352918,-14.226131637099272,-11.874178898272945,-0.003963194101978224,-0.3971454727812074,1.5968264976514905,1.4628264976514906,5.436148126651811,110.97022119164482,29.89881469658496,91.12074347368697,2.7180740633259055,30.45226327419854
hydrogen,Hydrogen,gas,sandwich_thickness,9.261187281287938,-78.0101039798044,-0.02603710005012947,-14.350253554965537,-17.759110444310508,-0.005927382631864188,-0.5939737285417858,1.7108645468813226,1.5768645468813227,5.436148126651811,111.64496632292996,29.89881469658496,97.00567501972453,2.7180740633259055,30.70050710993107
hydrogen,Hydrogen,gas,sandwich_thickness,10.0,-78.73867701346765,-0.02628027276755371,-14.484277318978014,-24.11351335972067,-0.008048264620564027,-0.8065039903563439,1.8339999999999994,1.6999999999999995,5.436148126651811,112.37353935659321,29.89881469658496,103.3600779351347,2.7180740633259055,30.968554637956025
hydrogen,Hydrogen,gas,sandwich_thickness,10.797751623277094,-79.52537207915896,-0.02654284462798413,-14.628992850520353,-30.974839799203366,-0.010338340314190318,-1.0359888883067097,1.9669586038795155,1.8329586038795156,5.436148126651811,113.16023442228453,29.89881469658496,110.22140437461739,2.7180740633259055,31.25798570104071
hydrogen,Hydrogen,gas,sandwich_thickness,11.659144011798316,-80.37482587141824,-0.026826363201203088,-14.78525308708283,-38.38352966917924,-0.0128111071680184,-1.2837809812428251,2.110524001966386,1.9765240019663861,5.436148126651811,114.0096882145438,29.89881469658496,117.63009424459327,2.7180740633259055,31.570506174165658
hydrogen,Hydrogen,gas,sandwich_thickness,12.589254117941675,-81.29204497784485,-0.027132499514623497,-14.95397900938244,-46.38324897616806,-0.015481139399009186,-1.551340728616441,2.2655423529902783,2.1315423529902784,5.436148126651811,114.92690732097043,29.89881469658496,125.62981355158209,2.7180740633259055,31.90795801876488
